cod_qc,nombre,lat,lon,altitud_oficial,altitud_dem,delta_z,clase_diagnostico,dept,fuente,sector,cod_sector,umbral_pp,umbral_t,radio_pp,radio_t
qc00156211,VILCASHUAMAN,-13.64833,-73.93444,3522,3645.363525390625,-123.363525390625,Discrepancia leve,AYACUCHO,historica,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00157223,LAMPA,-15.18361,-73.35028,2790,2820.284912109375,-30.284912109375,Consistente,AYACUCHO,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00000743,CORACORA,-15.01139,-73.77917,3172,3152.773193359375,19.226806640625,Consistente,AYACUCHO,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00000736,PUQUIO,-14.69889,-74.13111,3168,3174.445068359375,-6.445068359375,Consistente,AYACUCHO,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00157329,PORPERA,-15.35,-71.31667,4394,4138.10791015625,255.89208984375,Discrepancia moderada,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00157300,CHICHAS,-15.54813,-72.91832,2170,2157.32421875,12.67578125,Consistente,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00156212,CHILCAYOC,-13.8825,-73.72639,3400,3402.966552734375,-2.966552734375,Consistente,AYACUCHO,historica,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00000349,LA CASCARILLA,-5.67175,-78.89767,1976,1976.241943359375,-0.241943359375,Consistente,CAJAMARCA,historica,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00000250,CHONTALI,-5.64389,-79.09,1626,1607.527587890625,18.472412109375,Consistente,CAJAMARCA,historica,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00000241,EL LIMON,-5.91806,-79.3175,1255,1095.7745361328125,159.2254638671875,Discrepancia moderada,CAJAMARCA,historica,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00000240,TABACONAS,-5.32194,-79.28806,1905,1806.9306640625,98.0693359375,Discrepancia leve,CAJAMARCA,historica,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00000260,CHIRINOS,-5.30861,-78.8975,1772,1761.358642578125,10.641357421875,Consistente,CAJAMARCA,historica,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00153203,CHILETE,-7.21972,-78.83806,848,845.195068359375,2.804931640625,Consistente,CAJAMARCA,historica,COSTA NORTE,CO_1,80,150,70,120
qc00153201,SAN BENITO,-7.42833,-78.92667,1600,1320.5263671875,279.4736328125,Discrepancia moderada,CAJAMARCA,historica,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00000304,AUGUSTO WEBERBAUER,-7.1675,-78.49306,2660,2673.23681640625,-13.23681640625,Consistente,CAJAMARCA,historica,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00000393,ASUNCION,-7.32611,-78.51583,2270,2259.071044921875,10.928955078125,Consistente,CAJAMARCA,historica,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00000369,SAN JUAN,-7.29083,-78.49583,2469,2305.7880859375,163.2119140625,Discrepancia moderada,CAJAMARCA,historica,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00000373,CAJABAMBA,-7.62167,-78.05111,2960,2618.786376953125,341.213623046875,Sospechosa,CAJAMARCA,historica,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00153223,CACHACHI,-7.45083,-78.26861,3203,3215.248291015625,-12.248291015625,Consistente,CAJAMARCA,historica,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00000353,COCHABAMBA,-6.46,-78.88861,1653,1632.8145751953125,20.1854248046875,Consistente,CAJAMARCA,historica,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00153235,CHOTANO LAJAS,-6.55972,-78.74833,2130,2130.291015625,-0.291015625,Consistente,CAJAMARCA,historica,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00000341,LLAMA,-6.51444,-79.1225,2096,2092.6669921875,3.3330078125,Consistente,CAJAMARCA,historica,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00153103,TOCMOCHE,-6.40806,-79.35583,1435,1420.257568359375,14.742431640625,Consistente,CAJAMARCA,historica,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00152129,SALLIQUE,-5.65028,-79.31694,1804,1706.0789794921875,97.9210205078125,Discrepancia leve,CAJAMARCA,historica,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00153107,HACIENDA PUCARA,-6.04167,-79.13389,1029,1028.9765625,0.0234375,Consistente,CAJAMARCA,historica,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00000839,LA PAMPILLA,-16.40506,-71.52334,2400,2363.839111328125,36.160888671875,Consistente,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00000370,SAN MARCOS,-7.3225,-78.1725,2298,2286.583984375,11.416015625,Consistente,CAJAMARCA,historica,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00158209,LAS SALINAS,-16.31778,-71.14806,4316,4316.3515625,-0.3515625,Consistente,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00000849,EL FRAYLE,-16.15476,-71.1891,4119,4123.07958984375,-4.07958984375,Consistente,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00158208,PILLONES,-15.97861,-71.21333,4426,4417.6015625,8.3984375,Consistente,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00000765,IMATA,-15.83639,-71.0875,4475,4440.498046875,34.501953125,Consistente,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00157317,MADRIGAL,-15.60999,-71.80654,3273,3271.120849609375,1.879150390625,Consistente,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00000677,CURAHUASI,-13.55222,-72.73472,2737,2731.2470703125,5.7529296875,Consistente,APURIMAC,historica,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00150902,MILPO,-9.88333,-77.23333,4411,4410.578125,0.421875,Consistente,ANCASH,historica,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00154107,CHACCHAN,-9.53547,-77.77558,2266,2260.2451171875,5.7548828125,Consistente,ANCASH,historica,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00000864,YANAQUIHUA,-15.78306,-72.88278,2996,2837.414306640625,158.585693359375,Discrepancia moderada,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00154110,PIRA,-9.58528,-77.70719,3625,3709.031005859375,-84.031005859375,Discrepancia leve,ANCASH,historica,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00154111,SIHUAS,-8.56667,-77.65,2716,3386.2021484375,-670.2021484375,Sospechosa,ANCASH,historica,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00150903,MAYORARCA,-10.15775,-77.43222,3335,2650.355224609375,684.644775390625,Sospechosa,ANCASH,historica,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00000441,RECUAY,-9.72919,-77.45365,3431,3412.43798828125,18.56201171875,Consistente,ANCASH,historica,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00155105,OCROS,-10.4,-77.4,3249,3141.451416015625,107.548583984375,Discrepancia leve,ANCASH,historica,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00152210,MAGUNCHAL,-5.89106,-78.18886,632,615.9586181640625,16.0413818359375,Consistente,AMAZONAS,historica,SELVA NORTE ALTA,SE_1A,100,200,35,70
qc00155200,PACCHO,-10.95,-76.93333,3250,3080.79736328125,169.20263671875,Discrepancia moderada,LIMA,historica,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00000435,BUENA VISTA,-9.43375,-78.20821,216,202.0862579345703,13.913742065429688,Consistente,ANCASH,historica,COSTA CENTRO,CO_2,80,150,60,100
qc00157309,PULLHUAY (AYAHUASI),-15.13583,-72.75278,3113,3369.45458984375,-256.45458984375,Discrepancia moderada,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00000749,COTAHUASI,-15.21134,-72.89331,2683,2689.12451171875,-6.12451171875,Consistente,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00000837,PAMPA BLANCA,-17.07147,-71.72454,100,99.93496704101562,0.065032958984375,Consistente,AREQUIPA,historica,COSTA SUR,CO_3,80,150,70,120
qc00157311,ORCOPAMPA,-15.26056,-72.33861,3804,3801.321533203125,2.678466796875,Consistente,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00000758,CHIVAY,-15.64164,-71.60173,3644,3640.216064453125,3.783935546875,Consistente,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00000754,LA ANGOSTURA,-15.18255,-71.63457,4256,4146.83740234375,109.16259765625,Discrepancia leve,AREQUIPA,historica,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00157315,HUAMBO,-15.73203,-72.10689,3312,3316.953125,-4.953125,Consistente,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00000805,PAMPA DE MAJES,-16.33565,-72.15266,1434,1498.0281982421875,-64.0281982421875,Discrepancia leve,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00000804,LA JOYA,-16.58363,-71.92479,1292,1273.503173828125,18.496826171875,Consistente,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00000746,CARAVELI,-15.77571,-73.36261,1755,1757.3702392578125,-2.3702392578125,Consistente,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00000830,PUNTA ATICO,-16.22833,-73.69417,20,35.680992126464844,-15.680992126464844,Consistente,AREQUIPA,historica,COSTA SUR,CO_3,80,150,70,120
qc00000833,APLAO,-16.06917,-72.49028,618,624.0850830078125,-6.0850830078125,Consistente,AREQUIPA,historica,COSTA SUR,CO_3,80,150,70,120
qc00157310,ANDAHUA,-15.49333,-72.34889,3562,3535.853271484375,26.146728515625,Consistente,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00157313,AYO,-15.67917,-72.27028,1941,2000.5985107421875,-59.5985107421875,Discrepancia leve,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00157312,CHACHAS,-15.49861,-72.26694,3071,3144.062255859375,-73.062255859375,Discrepancia leve,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00157314,CHOCO,-15.57497,-72.12932,2449,2469.447998046875,-20.447998046875,Consistente,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00007308,MACHAHUAY,-15.64528,-72.50222,3101,3089.02685546875,11.97314453125,Consistente,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00000801,SALAMANCA,-15.5,-72.83333,3203,3364.925537109375,-161.925537109375,Discrepancia moderada,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00000847,CHIGUATA,-16.40645,-71.40939,2902,2895.833740234375,6.166259765625,Consistente,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00153111,LIVES,-7.07944,-79.04056,1931,1937.630615234375,-6.630615234375,Consistente,CAJAMARCA,historica,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00000755,SIBAYO,-15.49428,-71.46378,3809,3800.0,9.0,Consistente,AREQUIPA,historica,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00000395,CHANCAY BA�OS,-6.575,-78.86722,1635,1635.177978515625,-0.177978515625,Consistente,CAJAMARCA,historica,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00153327,HUANGACOCHA,-7.93722,-78.66833,3763,2724.64794921875,1038.35205078125,Sospechosa,LA LIBERTAD,historica,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00154106,MOLLEPATA,-8.19167,-77.95417,2708,2688.360595703125,19.639404296875,Consistente,LA LIBERTAD,historica,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00154102,QUIRUVILCA,-8.00417,-78.30778,4047,4044.114501953125,2.885498046875,Consistente,LA LIBERTAD,historica,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00154112,HUACAMARCANGA,-8.12139,-78.29306,3885,4080.376220703125,-195.376220703125,Discrepancia moderada,LA LIBERTAD,historica,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00154103,CACHICADAN,-8.09167,-78.14944,2900,2880.0625,19.9375,Consistente,LA LIBERTAD,historica,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00000374,HUAMACHUCO,-7.81917,-78.04,3186,3175.777099609375,10.222900390625,Consistente,LA LIBERTAD,historica,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00000325,TALLA (GUADALUPE),-7.28005,-79.4191,105,117.97979736328125,-12.97979736328125,Consistente,LA LIBERTAD,historica,COSTA NORTE,CO_1,80,150,70,120
qc00153206,SINSICAP,-7.85083,-78.75583,2315,2292.734130859375,22.265869140625,Consistente,LA LIBERTAD,historica,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00154101,JULCAN,-8.0425,-78.48583,3385,3390.98974609375,-5.98974609375,Consistente,LA LIBERTAD,historica,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00000503,JAUJA,-11.78664,-75.48689,3363,3365.1416015625,-2.1416015625,Consistente,JUNIN,historica,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00155121,YANTAC,-11.33333,-76.4,4617,4693.9638671875,-76.9638671875,Discrepancia leve,JUNIN,historica,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00000635,HUAYAO,-12.03833,-75.33806,3316,3359.553955078125,-43.553955078125,Consistente,JUNIN,historica,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00155115,CARHUACAYAN,-11.2,-76.28333,4127,4141.79296875,-14.79296875,Consistente,JUNIN,historica,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00155229,RICRAN,-11.53944,-75.52389,3667,3801.16845703125,-134.16845703125,Discrepancia leve,JUNIN,historica,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00153101,CALLANCAS,-7.7675,-78.47722,1501,1491.2100830078125,9.7899169921875,Consistente,LA LIBERTAD,historica,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00000332,REQUE,-6.88617,-79.83544,13,13.039629936218262,-0.03962993621826172,Consistente,LAMBAYEQUE,historica,COSTA NORTE,CO_1,80,150,70,120
qc00000320,CAYALTI,-6.89825,-79.55936,102,70.6632308959961,31.336769104003906,Consistente,LAMBAYEQUE,historica,COSTA NORTE,CO_1,80,150,70,120
qc00153102,CUEVA BLANCA,-6.1313,-79.4045,3298,3297.9287109375,0.0712890625,Consistente,LAMBAYEQUE,historica,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00155212,PARQUIN,-10.96667,-76.71667,3571,3617.732177734375,-46.732177734375,Consistente,LIMA,historica,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00153110,UDIMA,-6.81478,-79.09381,2466,2463.895751953125,2.104248046875,Consistente,CAJAMARCA,historica,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00000536,SANTA ROSA,-11.21694,-77.38361,380,380.47613525390625,-0.47613525390625,Consistente,LIMA,historica,COSTA CENTRO,CO_2,80,150,60,100
qc00000541,OYON,-10.66769,-76.7687,3676,3653.90283203125,22.09716796875,Consistente,LIMA,historica,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00155201,ANDAJES,-10.78333,-76.9,3950,2679.595947265625,1270.404052734375,Sospechosa,LIMA,historica,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00000618,HUARANGAL,-11.78333,-77.1,271,271.3033447265625,-0.3033447265625,Consistente,LIMA,historica,COSTA CENTRO,CO_2,80,150,60,100
qc00151209,CHOSICA,-11.92986,-76.68967,867,867.1146850585938,-0.11468505859375,Consistente,LIMA,historica,COSTA CENTRO,CO_2,80,150,60,100
qc00000543,�A�A,-11.98853,-76.83883,523,525.01904296875,-2.01904296875,Consistente,LIMA,historica,COSTA CENTRO,CO_2,80,150,60,100
qc00000547,CANTA,-11.47122,-76.62569,2818,2817.51806640625,0.48193359375,Consistente,LIMA,historica,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00151208,GORGOR,-10.62136,-77.04027,3025,3027.60595703125,-2.60595703125,Consistente,LIMA,historica,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00000340,EL ESPINAL,-6.81753,-79.20161,450,369.534912109375,80.465087890625,Discrepancia leve,LAMBAYEQUE,historica,COSTA NORTE,CO_1,80,150,70,120
qc00153114,PUCHACA,-6.35028,-79.46694,336,810.4560546875,-474.4560546875,Sospechosa,LAMBAYEQUE,historica,COSTA NORTE,CO_1,80,150,70,120
qc00000301,LAMBAYEQUE,-6.73153,-79.90244,18,17.0897274017334,0.9102725982666016,Consistente,LAMBAYEQUE,historica,COSTA NORTE,CO_1,80,150,70,120
qc00152107,VIRREY,-5.58083,-79.96989,206,256.12725830078125,-50.12725830078125,Discrepancia leve,LAMBAYEQUE,historica,COSTA NORTE,CO_1,80,150,70,120
qc00000333,JAYANCA (LA VI�A),-6.33278,-79.76833,65,75.97032928466797,-10.970329284667969,Consistente,LAMBAYEQUE,historica,COSTA NORTE,CO_1,80,150,70,120
qc00155231,INGENIO,-11.88083,-75.28778,3373,3421.822021484375,-48.822021484375,Consistente,JUNIN,historica,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00000608,VIQUES,-12.16306,-75.23528,3185,3163.796630859375,21.203369140625,Consistente,JUNIN,historica,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00151204,ARAHUAY,-11.61667,-76.7,2800,2683.639892578125,116.360107421875,Discrepancia leve,LIMA,historica,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00000727,COPARA,-14.97498,-74.89081,587,585.2647094726562,1.73529052734375,Consistente,ICA,historica,COSTA SUR,CO_3,80,150,70,120
qc00157101,CORDOVA,-14.03361,-75.16694,3225,3185.085693359375,39.914306640625,Consistente,HUANCAVELICA,historica,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00156130,CHOCLOCOCHA,-13.10028,-75.07369,4547,4689.5,-142.5,Discrepancia leve,HUANCAVELICA,historica,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00156114,SAN JUAN DE CASTROVIRREYNA,-13.21197,-75.62758,2398,1852.546630859375,545.453369140625,Sospechosa,HUANCAVELICA,historica,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00151503,HUACHOS,-13.22061,-75.53342,2744,2738.523193359375,5.476806640625,Consistente,HUANCAVELICA,historica,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00000657,LIRCAY,-12.98194,-74.71808,3307,3313.3134765625,-6.3134765625,Consistente,HUANCAVELICA,historica,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00000659,ACOBAMBA,-12.85306,-74.56028,3371,3218.169921875,152.830078125,Discrepancia moderada,HUANCAVELICA,historica,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00156126,HUANCALPI,-12.53944,-75.23667,3855,4385.7802734375,-530.7802734375,Sospechosa,HUANCAVELICA,historica,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00000690,CCATCCA,-13.61,-71.56028,3681,3689.3876953125,-8.3876953125,Consistente,CUSCO,historica,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00156306,COLQUEPATA,-13.36306,-71.67306,3696,3694.2578125,1.7421875,Consistente,CUSCO,historica,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00000686,PARURO,-13.7675,-71.84472,3050,3050.355712890625,-0.355712890625,Consistente,CUSCO,historica,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00000844,PISAC,-13.41611,-71.84972,3002,3192.859130859375,-190.859130859375,Discrepancia moderada,CUSCO,historica,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00000812,POMACANCHI,-14.02806,-71.57278,3681,3683.650390625,-2.650390625,Consistente,CUSCO,historica,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00000607,GRANJA KCAYRA,-13.55694,-71.87528,3219,3208.461181640625,10.538818359375,Consistente,CUSCO,historica,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00000477,SANTA ANA,-12.00417,-75.22083,3302,3302.1376953125,-0.1376953125,Consistente,JUNIN,historica,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00000687,ACOMAYO,-13.91694,-71.68361,3212,3222.2314453125,-10.2314453125,Consistente,CUSCO,historica,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00000647,TUNEL CERO,-13.25931,-75.08603,4475,4512.97314453125,-37.97314453125,Consistente,HUANCAVELICA,historica,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00156123,SANTIAGO DE CHOCORVOS,-13.83308,-75.25083,2794,2946.532958984375,-152.532958984375,Discrepancia moderada,HUANCAVELICA,historica,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00000809,CAY CAY,-13.60028,-71.70028,3150,3061.0,89.0,Discrepancia leve,CUSCO,historica,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00000625,ACOSTAMBO,-12.36611,-75.05639,3603,3610.17138671875,-7.17138671875,Consistente,HUANCAVELICA,historica,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00156113,SAN JUAN DE YANAC,-13.21172,-75.78571,2503,2502.942138671875,0.057861328125,Consistente,ICA,historica,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00000791,FONAGRO (CHINCHA),-13.45781,-76.13425,59,59.20896911621094,-0.2089691162109375,Consistente,ICA,historica,COSTA SUR,CO_3,80,150,70,120
qc00156122,TAMBO,-13.69168,-75.27426,3138,3127.249755859375,10.750244140625,Consistente,HUANCAVELICA,historica,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00000730,OCUCAJE,-14.37839,-75.68206,311,306.9695739746094,4.030426025390625,Consistente,ICA,historica,COSTA SUR,CO_3,80,150,70,120
qc00000698,RIO GRANDE,-14.52644,-75.21306,322,322.46270751953125,-0.46270751953125,Consistente,ICA,historica,COSTA SUR,CO_3,80,150,70,120
qc00157102,PAMPA BLANCA,-14.23694,-75.10361,1025,1015.4711303710938,9.52886962890625,Consistente,ICA,historica,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00000650,HACIENDA BERNALES,-13.74119,-75.96636,291,290.9484558105469,0.051544189453125,Consistente,ICA,historica,COSTA SUR,CO_3,80,150,70,120
qc00000700,SAN CAMILO,-14.07325,-75.71097,405,404.7417907714844,0.258209228515625,Consistente,ICA,historica,COSTA SUR,CO_3,80,150,70,120
qc00000640,HUAMANI,-13.84156,-75.60723,790,801.6107177734375,-11.6107177734375,Consistente,ICA,historica,COSTA SUR,CO_3,80,150,70,120
qc00000469,TULUMAYO,-9.14706,-76.00944,612,614.2623901367188,-2.26239013671875,Consistente,HUANUCO,historica,SELVA NORTE ALTA,SE_1A,100,200,35,70
qc00000468,TINGO MARIA,-9.3085,-76.00044,645,661.754638671875,-16.754638671875,Consistente,HUANUCO,historica,SELVA NORTE ALTA,SE_1A,100,200,35,70
qc00000552,SAN RAFAEL,-10.32924,-76.17652,2696,2696.46435546875,-0.46435546875,Consistente,HUANUCO,historica,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00000404,HUANUCO,-9.95201,-76.24856,1914,1917.480224609375,-3.480224609375,Consistente,HUANUCO,historica,SELVA CENTRAL ALTA,SE_2A,100,200,30,60
qc00006200,SALCABAMBA,-12.19944,-74.78583,2960,3230.772216796875,-270.772216796875,Discrepancia moderada,HUANCAVELICA,historica,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00000457,CANCHAN,-9.92095,-76.30962,1987,1987.9990234375,-0.9990234375,Consistente,HUANUCO,historica,SELVA CENTRAL ALTA,SE_2A,100,200,30,60
qc47E1E358,PUENTE AMBAN,-6.58271,-78.91262,1525,1547.0125732421875,-22.0125732421875,Consistente,CAJAMARCA,maestra,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00202906,CHOSICA,-11.92983,-76.68973,867,867.1146850585938,-0.11468505859375,Consistente,LIMA,maestra,COSTA CENTRO,CO_2,80,150,60,100
qc00111060,CHOSICA,-11.92986,-76.68975,867,867.1146850585938,-0.11468505859375,Consistente,LIMA,maestra,COSTA CENTRO,CO_2,80,150,60,100
qc00112171,CAMPO DE MARTE,-12.07053,-77.04317,124,121.96453857421875,2.03546142578125,Consistente,LIMA,maestra,COSTA CENTRO,CO_2,80,150,60,100
qc00106108,LAMBAYEQUE,-6.73438,-79.90894,18,15.521709442138672,2.478290557861328,Consistente,LAMBAYEQUE,maestra,COSTA NORTE,CO_1,80,150,70,120
qc00105013,EL VIRREY,-5.5337,-79.98233,206,207.73794555664062,-1.737945556640625,Consistente,LAMBAYEQUE,maestra,COSTA NORTE,CO_1,80,150,70,120
qc00106047,JAYANCA,-6.33159,-79.76869,78,77.65287017822266,0.34712982177734375,Consistente,LAMBAYEQUE,maestra,COSTA NORTE,CO_1,80,150,70,120
qc00111023,ÑAÑA,-11.98744,-76.84194,543,554.4441528320312,-11.44415283203125,Consistente,LIMA,maestra,COSTA CENTRO,CO_2,80,150,60,100
qc00106042,CAYALTI,-6.8808,-79.547,102,90.10542297363281,11.894577026367188,Consistente,LAMBAYEQUE,maestra,COSTA NORTE,CO_1,80,150,70,120
