cod_qc_obj,nombre_obj,dept_obj,sector_obj,cod_qc_vecina,nombre_vecina,dept_vecina,sector_vecina,dist_km,dz_par,mismo_sector,misma_region,r_pp,p_pp,r_temp,altitud_vec,inhomogeneidad_obj
qc00200202,EL TIGRE,TUMBES,COSTA NORTE,qc00151100,EL TIGRE,TUMBES,COSTA NORTE,3.818,17.0,True,True,,,,61.0,False
qc00200202,EL TIGRE,TUMBES,COSTA NORTE,qc472F264A,RICA PLAYA,TUMBES,COSTA NORTE,5.059,26.0,True,True,,,,70.0,False
qc00200202,EL TIGRE,TUMBES,COSTA NORTE,qc00103036,RICA PLAYA,TUMBES,COSTA NORTE,7.37,17.0,True,True,,,,61.0,False
qc00200202,EL TIGRE,TUMBES,COSTA NORTE,qc00100072,LA CRUZ,TUMBES,COSTA NORTE,20.308,38.0,True,True,,,,6.0,False
qc00200202,EL TIGRE,TUMBES,COSTA NORTE,qc47E024BC,PUENTE TUMBES,TUMBES,COSTA NORTE,22.289,37.0,True,True,,,,7.0,False
qc00200202,EL TIGRE,TUMBES,COSTA NORTE,qc472F00A6,CABO INGA M,TUMBES,COSTA NORTE,24.213,193.0,True,True,,,,237.0,False
qc00103036,RICA PLAYA,TUMBES,COSTA NORTE,qc472F264A,RICA PLAYA,TUMBES,COSTA NORTE,5.436,9.0,True,True,,,,70.0,False
qc00103036,RICA PLAYA,TUMBES,COSTA NORTE,qc00151100,EL TIGRE,TUMBES,COSTA NORTE,5.632,0.0,True,True,,,,61.0,False
qc00103036,RICA PLAYA,TUMBES,COSTA NORTE,qc4724A3F6,EL TIGRE,TUMBES,COSTA NORTE,7.351,17.0,True,True,,,,44.0,False
qc00103036,RICA PLAYA,TUMBES,COSTA NORTE,qc00200202,EL TIGRE,TUMBES,COSTA NORTE,7.37,17.0,True,True,,,,44.0,False
qc00103036,RICA PLAYA,TUMBES,COSTA NORTE,qc472F13D0,CAÑAVERAL,TUMBES,COSTA NORTE,21.823,81.0,True,True,,,,142.0,False
qc00103036,RICA PLAYA,TUMBES,COSTA NORTE,qc00103042,CAÑAVERAL,TUMBES,COSTA NORTE,21.829,81.0,True,True,,,,142.0,False
qc00103042,CAÑAVERAL,TUMBES,COSTA NORTE,qc00103036,RICA PLAYA,TUMBES,COSTA NORTE,21.829,81.0,True,True,,,,61.0,False
qc00103042,CAÑAVERAL,TUMBES,COSTA NORTE,qc472F264A,RICA PLAYA,TUMBES,COSTA NORTE,26.079,72.0,True,True,,,,70.0,False
qc00103042,CAÑAVERAL,TUMBES,COSTA NORTE,qc00151100,EL TIGRE,TUMBES,COSTA NORTE,26.852,81.0,True,True,,,,61.0,False
qc00103042,CAÑAVERAL,TUMBES,COSTA NORTE,qc472F00A6,CABO INGA M,TUMBES,COSTA NORTE,28.489,95.0,True,True,,,,237.0,False
qc00103042,CAÑAVERAL,TUMBES,COSTA NORTE,qc00103043,CABO INGA,TUMBES,COSTA NORTE,28.489,86.0,True,True,,,,228.0,False
qc00103042,CAÑAVERAL,TUMBES,COSTA NORTE,qc47E01126,CABO INGA H,TUMBES,COSTA NORTE,28.81,1.0,True,True,,,,143.0,False
qc00230715,PICOTA,SAN MARTIN,SELVA NORTE BAJA,qc00106095,PICOTA,SAN MARTIN,SELVA NORTE BAJA,0.339,1.0,True,True,,,,222.0,False
qc00230715,PICOTA,SAN MARTIN,SELVA NORTE BAJA,qc00153313,PICOTA,SAN MARTIN,SELVA NORTE BAJA,1.728,1.0,True,True,,,,222.0,False
qc00230715,PICOTA,SAN MARTIN,SELVA NORTE BAJA,qc00106119,TINGO DE PONAZA,SAN MARTIN,SELVA NORTE BAJA,8.532,15.0,True,True,,,,238.0,False
qc00230715,PICOTA,SAN MARTIN,SELVA NORTE BAJA,qc00106145,TINGO DE PONAZA,,SELVA NORTE BAJA,8.532,15.0,True,True,,,,238.0,False
qc00230715,PICOTA,SAN MARTIN,SELVA NORTE BAJA,qc00106098,PILLUANA,SAN MARTIN,SELVA NORTE BAJA,16.47,16.0,True,True,,,,207.0,False
qc00230715,PICOTA,SAN MARTIN,SELVA NORTE BAJA,qc00153316,PILLUANA,SAN MARTIN,SELVA NORTE BAJA,16.537,16.0,True,True,,,,207.0,False
qc00108028,AGUAYTIA,UCAYALI,SELVA CENTRAL BAJA,qc00231201,PUENTE AGUAYTIA,UCAYALI,SELVA CENTRAL BAJA,0.575,29.0,True,True,,,,280.0,False
qc00108028,AGUAYTIA,UCAYALI,SELVA CENTRAL BAJA,qc00100121,SAN ALEJANDRO,UCAYALI,SELVA CENTRAL BAJA,39.522,95.0,True,True,,,,214.0,False
qc00108028,AGUAYTIA,UCAYALI,SELVA CENTRAL BAJA,qc00250103,SAN ALEJANDRO,UCAYALI,SELVA CENTRAL BAJA,40.073,106.0,True,True,,,,203.0,False
qc00108028,AGUAYTIA,UCAYALI,SELVA CENTRAL BAJA,qc47E8568A,SANTA ANA,UCAYALI,SELVA CENTRAL BAJA,60.92,81.0,True,True,,,,228.0,False
qc00108028,AGUAYTIA,UCAYALI,SELVA CENTRAL BAJA,qc00231101,PUERTO INCA,HUANUCO,SELVA CENTRAL BAJA,70.507,101.0,True,True,,,,208.0,False
qc00108028,AGUAYTIA,UCAYALI,SELVA CENTRAL BAJA,qc4727A4F8,PUERTO INCA,HUANUCO,SELVA CENTRAL BAJA,71.037,97.0,True,True,,,,212.0,False
qc00107010,PACHIZA,SAN MARTIN,SELVA NORTE BAJA,qc00230504,HUAYABAMBA,SAN MARTIN,SELVA NORTE BAJA,4.663,7.0,True,True,,,,293.0,False
qc00107010,PACHIZA,SAN MARTIN,SELVA NORTE BAJA,qc00107101,HUAYABAMBA,SAN MARTIN,SELVA NORTE BAJA,5.197,1.0,True,True,,,,285.0,False
qc00107010,PACHIZA,SAN MARTIN,SELVA NORTE BAJA,qc00100019,CAMPANILLA,SAN MARTIN,SELVA NORTE BAJA,25.032,30.0,True,True,,,,316.0,False
qc00107010,PACHIZA,SAN MARTIN,SELVA NORTE BAJA,qc00221804,BIAVO,SAN MARTIN,SELVA NORTE BAJA,32.922,23.0,True,True,,,,263.0,False
qc00107010,PACHIZA,SAN MARTIN,SELVA NORTE BAJA,qc00107095,CUZCO-BIAVO,SAN MARTIN,SELVA NORTE BAJA,33.005,4.0,True,True,,,,290.0,False
qc00107010,PACHIZA,SAN MARTIN,SELVA NORTE BAJA,qc00107013,LA UNION,SAN MARTIN,SELVA NORTE BAJA,34.207,24.0,True,True,,,,262.0,False
qc00106043,TABALOSOS,SAN MARTIN,SELVA NORTE BAJA,qc00000322,TABALOSOS,SAN MARTIN,SELVA NORTE BAJA,2.75,0.0,True,True,,,,486.0,False
qc00106043,TABALOSOS,SAN MARTIN,SELVA NORTE BAJA,qc00106115,SHANAO,SAN MARTIN,SELVA NORTE BAJA,3.427,207.0,True,True,,,,279.0,False
qc00106043,TABALOSOS,SAN MARTIN,SELVA NORTE BAJA,qc00221802,SHANAO,SAN MARTIN,SELVA NORTE BAJA,3.438,207.0,True,True,,,,279.0,False
qc00106043,TABALOSOS,SAN MARTIN,SELVA NORTE BAJA,qc00210006,SHANAO,SAN MARTIN,SELVA NORTE BAJA,3.438,207.0,True,True,,,,279.0,False
qc00106043,TABALOSOS,SAN MARTIN,SELVA NORTE BAJA,qc00003308,ALAO,SAN MARTIN,SELVA NORTE BAJA,18.064,65.0,True,True,,,,421.0,False
qc00106043,TABALOSOS,SAN MARTIN,SELVA NORTE BAJA,qc00153311,CU�UMBUQUE,SAN MARTIN,SELVA NORTE BAJA,18.207,86.0,True,True,,,,400.0,False
qc00116027,ILAVE,PUNO,SIERRA SUR ORIENTAL,qc00000879,ILAVE,PUNO,SIERRA SUR ORIENTAL,2.452,0.0,True,True,,,,3861.0,False
qc00116027,ILAVE,PUNO,SIERRA SUR ORIENTAL,qc00210301,PUENTE ILAVE,PUNO,SIERRA SUR ORIENTAL,3.261,26.0,True,True,,,,3835.0,False
qc00116027,ILAVE,PUNO,SIERRA SUR ORIENTAL,qc472E112A,ILAVE,PUNO,SIERRA SUR ORIENTAL,3.493,26.0,True,True,,,,3835.0,False
qc00116027,ILAVE,PUNO,SIERRA SUR ORIENTAL,qc00270503,ZAPATILLA,PUNO,SIERRA SUR ORIENTAL,10.92,24.0,True,True,,,,3837.0,False
qc00116027,ILAVE,PUNO,SIERRA SUR ORIENTAL,qc00115052,RINCON DE LA CRUZ,PUNO,SIERRA SUR ORIENTAL,19.681,19.0,True,True,,,,3880.0,False
qc00116027,ILAVE,PUNO,SIERRA SUR ORIENTAL,qc00000880,JULI,PUNO,SIERRA SUR ORIENTAL,25.011,31.0,True,True,,,,3830.0,False
qc00115037,HUANCANE,PUNO,SIERRA SUR ORIENTAL,qc00000786,HUANCANE,PUNO,SIERRA SUR ORIENTAL,0.782,0.0,True,True,,,,3842.0,False
qc00115037,HUANCANE,PUNO,SIERRA SUR ORIENTAL,qc00210201,PUENTE CARRETERA HUANCANE,PUNO,SIERRA SUR ORIENTAL,3.819,21.0,True,True,,,,3821.0,False
qc00115037,HUANCANE,PUNO,SIERRA SUR ORIENTAL,qc00210101,PUENTE CARRETERA RAMIS,PUNO,SIERRA SUR ORIENTAL,13.512,30.0,True,True,,,,3812.0,False
qc00115037,HUANCANE,PUNO,SIERRA SUR ORIENTAL,qc47251282,PUENTE CARRETERA RAMIS,PUNO,SIERRA SUR ORIENTAL,13.519,22.0,True,True,,,,3820.0,False
qc00115037,HUANCANE,PUNO,SIERRA SUR ORIENTAL,qc00270200,RAMIS,PUNO,SIERRA SUR ORIENTAL,13.544,20.0,True,True,,,,3822.0,False
qc00115037,HUANCANE,PUNO,SIERRA SUR ORIENTAL,qc00000780,CABANILLAS,PUNO,SIERRA SUR ORIENTAL,23.101,43.0,True,True,,,,3885.0,False
qc00210201,PUENTE CARRETERA HUANCANE,PUNO,SIERRA SUR ORIENTAL,qc00115037,HUANCANE,PUNO,SIERRA SUR ORIENTAL,3.819,21.0,True,True,,,,3842.0,False
qc00210201,PUENTE CARRETERA HUANCANE,PUNO,SIERRA SUR ORIENTAL,qc00000786,HUANCANE,PUNO,SIERRA SUR ORIENTAL,4.487,21.0,True,True,,,,3842.0,False
qc00210201,PUENTE CARRETERA HUANCANE,PUNO,SIERRA SUR ORIENTAL,qc00210101,PUENTE CARRETERA RAMIS,PUNO,SIERRA SUR ORIENTAL,9.748,9.0,True,True,,,,3812.0,False
qc00210201,PUENTE CARRETERA HUANCANE,PUNO,SIERRA SUR ORIENTAL,qc47251282,PUENTE CARRETERA RAMIS,PUNO,SIERRA SUR ORIENTAL,9.756,1.0,True,True,,,,3820.0,False
qc00210201,PUENTE CARRETERA HUANCANE,PUNO,SIERRA SUR ORIENTAL,qc00270200,RAMIS,PUNO,SIERRA SUR ORIENTAL,9.783,1.0,True,True,,,,3822.0,False
qc00210201,PUENTE CARRETERA HUANCANE,PUNO,SIERRA SUR ORIENTAL,qc00000780,CABANILLAS,PUNO,SIERRA SUR ORIENTAL,19.72,64.0,True,True,,,,3885.0,False
qc00210101,PUENTE CARRETERA RAMIS,PUNO,SIERRA SUR ORIENTAL,qc00210201,PUENTE CARRETERA HUANCANE,PUNO,SIERRA SUR ORIENTAL,9.748,9.0,True,True,,,,3821.0,False
qc00210101,PUENTE CARRETERA RAMIS,PUNO,SIERRA SUR ORIENTAL,qc00115047,TARACO,PUNO,SIERRA SUR ORIENTAL,12.294,12.0,True,True,,,,3824.0,False
qc00210101,PUENTE CARRETERA RAMIS,PUNO,SIERRA SUR ORIENTAL,qc00115037,HUANCANE,PUNO,SIERRA SUR ORIENTAL,13.512,30.0,True,True,,,,3842.0,False
qc00210101,PUENTE CARRETERA RAMIS,PUNO,SIERRA SUR ORIENTAL,qc00000780,CABANILLAS,PUNO,SIERRA SUR ORIENTAL,14.016,73.0,True,True,,,,3885.0,False
qc00210101,PUENTE CARRETERA RAMIS,PUNO,SIERRA SUR ORIENTAL,qc00000786,HUANCANE,PUNO,SIERRA SUR ORIENTAL,14.219,30.0,True,True,,,,3842.0,False
qc00210101,PUENTE CARRETERA RAMIS,PUNO,SIERRA SUR ORIENTAL,qc00115035,ARAPA,PUNO,SIERRA SUR ORIENTAL,26.65,17.0,True,True,,,,3829.0,False
qc00100081,LAMPA,PUNO,SIERRA SUR ORIENTAL,qc00115157,LAMPA,PUNO,SIERRA SUR ORIENTAL,0.221,0.0,True,True,,,,3866.0,False
qc00100081,LAMPA,PUNO,SIERRA SUR ORIENTAL,qc00210405,LAMPA,PUNO,SIERRA SUR ORIENTAL,19.924,28.0,True,True,,,,3838.0,False
qc00100081,LAMPA,PUNO,SIERRA SUR ORIENTAL,qc00115138,JULIACA,PUNO,SIERRA SUR ORIENTAL,20.078,36.0,True,True,,,,3830.0,False
qc00100081,LAMPA,PUNO,SIERRA SUR ORIENTAL,qc00210406,PUENTE ISLA CABANILLAS,PUNO,SIERRA SUR ORIENTAL,20.241,32.0,True,True,,,,3834.0,False
qc00100081,LAMPA,PUNO,SIERRA SUR ORIENTAL,qc00210407,PUENTE UNOCOLLA COATA,PUNO,SIERRA SUR ORIENTAL,21.991,36.0,True,True,,,,3830.0,False
qc00100081,LAMPA,PUNO,SIERRA SUR ORIENTAL,qc472CF72C,JULIACA,PUNO,SIERRA SUR ORIENTAL,24.947,36.0,True,True,,,,3830.0,False
qc00115027,PAMPAHUTA,PUNO,SIERRA SUR ORIENTAL,qc00270300,RIO VERDE,PUNO,SIERRA SUR ORIENTAL,23.642,61.0,True,True,,,,4250.0,False
qc00115027,PAMPAHUTA,PUNO,SIERRA SUR ORIENTAL,qc00115140,SANTA LUCIA,,SIERRA SUR ORIENTAL,24.692,279.0,True,True,,,,4032.0,False
qc00115027,PAMPAHUTA,PUNO,SIERRA SUR ORIENTAL,qc00115158,SANTA LUCIA,,SIERRA SUR ORIENTAL,24.694,279.0,True,True,,,,4032.0,False
qc00115027,PAMPAHUTA,PUNO,SIERRA SUR ORIENTAL,qc472E37C6,PALCA,PUNO,SIERRA SUR ORIENTAL,28.827,256.0,True,True,,,,4055.0,False
qc00115046,PUCARA,PUNO,SIERRA SUR ORIENTAL,qc00270202,PUENTE AZANGARO,,SIERRA SUR ORIENTAL,23.57,23.0,True,True,,,,3843.0,False
qc00115046,PUCARA,PUNO,SIERRA SUR ORIENTAL,qc00210102,PUENTE  AZANGARO,PUNO,SIERRA SUR ORIENTAL,23.611,13.0,True,True,,,,3853.0,False
qc00115046,PUCARA,PUNO,SIERRA SUR ORIENTAL,qc00114041,AZANGARO,PUNO,SIERRA SUR ORIENTAL,23.684,15.0,True,True,,,,3851.0,False
qc00115046,PUCARA,PUNO,SIERRA SUR ORIENTAL,qc00000781,AZANGARO,PUNO,SIERRA SUR ORIENTAL,23.849,15.0,True,True,,,,3851.0,False
qc00115046,PUCARA,PUNO,SIERRA SUR ORIENTAL,qc00000783,ARAPA,PUNO,SIERRA SUR ORIENTAL,28.519,37.0,True,True,,,,3829.0,False
qc00115046,PUCARA,PUNO,SIERRA SUR ORIENTAL,qc00210103,PUENTE AYAVIRI,,SIERRA SUR ORIENTAL,29.002,25.0,True,True,,,,3891.0,False
qc00270300,RIO VERDE,PUNO,SIERRA SUR ORIENTAL,qc00115140,SANTA LUCIA,,SIERRA SUR ORIENTAL,1.09,218.0,True,True,,,,4032.0,False
qc00270300,RIO VERDE,PUNO,SIERRA SUR ORIENTAL,qc00115158,SANTA LUCIA,,SIERRA SUR ORIENTAL,1.092,218.0,True,True,,,,4032.0,False
qc00270300,RIO VERDE,PUNO,SIERRA SUR ORIENTAL,qc00115027,PAMPAHUTA,PUNO,SIERRA SUR ORIENTAL,23.642,61.0,True,True,,,,4311.0,False
qc00270300,RIO VERDE,PUNO,SIERRA SUR ORIENTAL,qc472DE6A0,PAMPAHUTA,PUNO,SIERRA SUR ORIENTAL,23.643,61.0,True,True,,,,4311.0,False
qc00270300,RIO VERDE,PUNO,SIERRA SUR ORIENTAL,qc00000762,PAMPAHUTA,PUNO,SIERRA SUR ORIENTAL,23.652,61.0,True,True,,,,4311.0,False
qc00270300,RIO VERDE,PUNO,SIERRA SUR ORIENTAL,qc00115033,CABANILLAS,PUNO,SIERRA SUR ORIENTAL,27.622,365.0,True,True,,,,3885.0,False
qc00115044,CRUCERO ALTO,PUNO,SIERRA SUR OCCIDENTAL,qc00000803,CRUCERO ALTO,PUNO,SIERRA SUR OCCIDENTAL,0.526,51.0,True,True,,,,4470.0,False
qc00115044,CRUCERO ALTO,PUNO,SIERRA SUR OCCIDENTAL,qc00000765,IMATA,AREQUIPA,SIERRA SUR OCCIDENTAL,20.498,46.0,True,True,,,,4475.0,False
qc00115044,CRUCERO ALTO,PUNO,SIERRA SUR OCCIDENTAL,qc47E3834A,IMATA,AREQUIPA,SIERRA SUR OCCIDENTAL,21.082,46.0,True,True,,,,4475.0,False
qc00115044,CRUCERO ALTO,PUNO,SIERRA SUR OCCIDENTAL,qc00115029,IMATA,AREQUIPA,SIERRA SUR OCCIDENTAL,21.082,46.0,True,True,,,,4475.0,False
qc00115044,CRUCERO ALTO,PUNO,SIERRA SUR OCCIDENTAL,qc472ED434,SUMBAY,AREQUIPA,SIERRA SUR OCCIDENTAL,22.759,80.0,True,True,,,,4441.0,False
qc00115044,CRUCERO ALTO,PUNO,SIERRA SUR OCCIDENTAL,qc00204702,SUMBAY,AREQUIPA,SIERRA SUR OCCIDENTAL,23.389,80.0,True,True,,,,4441.0,False
qc00114038,AYAVIRI,PUNO,SIERRA SUR ORIENTAL,qc00210103,PUENTE AYAVIRI,,SIERRA SUR ORIENTAL,2.704,39.0,True,True,,,,3891.0,False
qc00114038,AYAVIRI,PUNO,SIERRA SUR ORIENTAL,qc00000764,CHUQUIBAMBILLA,PUNO,SIERRA SUR ORIENTAL,16.273,41.0,True,True,,,,3971.0,False
qc00114038,AYAVIRI,PUNO,SIERRA SUR ORIENTAL,qc00114035,CHUQUIBAMBILLA,PUNO,SIERRA SUR ORIENTAL,17.241,41.0,True,True,,,,3971.0,False
qc00114038,AYAVIRI,PUNO,SIERRA SUR ORIENTAL,qc00000815,PUCARA,PUNO,SIERRA SUR ORIENTAL,31.116,64.0,True,True,,,,3866.0,False
qc00114038,AYAVIRI,PUNO,SIERRA SUR ORIENTAL,qc00115046,PUCARA,PUNO,SIERRA SUR ORIENTAL,31.121,64.0,True,True,,,,3866.0,False
qc00114038,AYAVIRI,PUNO,SIERRA SUR ORIENTAL,qc00114034,LLALLY,PUNO,SIERRA SUR ORIENTAL,32.449,55.0,True,True,,,,3985.0,False
qc00114034,LLALLY,PUNO,SIERRA SUR ORIENTAL,qc00114035,CHUQUIBAMBILLA,PUNO,SIERRA SUR ORIENTAL,24.513,14.0,True,True,,,,3971.0,False
qc00114034,LLALLY,PUNO,SIERRA SUR ORIENTAL,qc00000764,CHUQUIBAMBILLA,PUNO,SIERRA SUR ORIENTAL,25.702,14.0,True,True,,,,3971.0,False
qc00114034,LLALLY,PUNO,SIERRA SUR ORIENTAL,qc00210103,PUENTE AYAVIRI,,SIERRA SUR ORIENTAL,32.443,94.0,True,True,,,,3891.0,False
qc00114034,LLALLY,PUNO,SIERRA SUR ORIENTAL,qc00114038,AYAVIRI,PUNO,SIERRA SUR ORIENTAL,32.449,55.0,True,True,,,,3930.0,False
qc00114034,LLALLY,PUNO,SIERRA SUR ORIENTAL,qc00000823,SANTA ROSA,PUNO,SIERRA SUR ORIENTAL,37.798,41.0,True,True,,,,3944.0,False
qc00114034,LLALLY,PUNO,SIERRA SUR ORIENTAL,qc00114047,SANTA ROSA,PUNO,SIERRA SUR ORIENTAL,38.261,28.0,True,True,,,,3957.0,False
qc00115038,HUARAYA MOHO,PUNO,SIERRA SUR ORIENTAL,qc00100065,ISLA SOTO,PUNO,SIERRA SUR ORIENTAL,19.266,24.0,True,True,,,,3825.0,False
qc00115038,HUARAYA MOHO,PUNO,SIERRA SUR ORIENTAL,qc00000786,HUANCANE,PUNO,SIERRA SUR ORIENTAL,35.53,7.0,True,True,,,,3842.0,False
qc00115038,HUARAYA MOHO,PUNO,SIERRA SUR ORIENTAL,qc00115037,HUANCANE,PUNO,SIERRA SUR ORIENTAL,35.607,7.0,True,True,,,,3842.0,False
qc00115038,HUARAYA MOHO,PUNO,SIERRA SUR ORIENTAL,qc00210201,PUENTE CARRETERA HUANCANE,PUNO,SIERRA SUR ORIENTAL,38.201,28.0,True,True,,,,3821.0,False
qc00114093,PUTINA,PUNO,SIERRA SUR ORIENTAL,qc00157414,PUTINA,PUNO,SIERRA SUR ORIENTAL,1.066,0.0,True,True,,,,3858.0,False
qc00114093,PUTINA,PUNO,SIERRA SUR ORIENTAL,qc00000785,MU�ANI,PUNO,SIERRA SUR ORIENTAL,18.907,261.0,True,True,,,,4119.0,False
qc00114093,PUTINA,PUNO,SIERRA SUR ORIENTAL,qc00114042,MUÑANI,PUNO,SIERRA SUR ORIENTAL,18.907,69.0,True,True,,,,3927.0,False
qc00114093,PUTINA,PUNO,SIERRA SUR ORIENTAL,qc00000780,CABANILLAS,PUNO,SIERRA SUR ORIENTAL,29.302,27.0,True,True,,,,3885.0,False
qc00114093,PUTINA,PUNO,SIERRA SUR ORIENTAL,qc00000778,PROGRESO,PUNO,SIERRA SUR ORIENTAL,30.09,55.0,True,True,,,,3913.0,False
qc00114093,PUTINA,PUNO,SIERRA SUR ORIENTAL,qc00270202,PUENTE AZANGARO,,SIERRA SUR ORIENTAL,33.658,15.0,True,True,,,,3843.0,False
qc00114050,ANANEA,PUNO,SIERRA SUR ORIENTAL,qc00000826,ANANEA,PUNO,SIERRA SUR ORIENTAL,0.276,0.0,True,True,,,,4689.0,False
qc00210405,LAMPA,PUNO,SIERRA SUR ORIENTAL,qc00115138,JULIACA,PUNO,SIERRA SUR ORIENTAL,0.157,8.0,True,True,,,,3830.0,False
qc00210405,LAMPA,PUNO,SIERRA SUR ORIENTAL,qc00210407,PUENTE UNOCOLLA COATA,PUNO,SIERRA SUR ORIENTAL,2.074,8.0,True,True,,,,3830.0,False
qc00210405,LAMPA,PUNO,SIERRA SUR ORIENTAL,qc00210406,PUENTE ISLA CABANILLAS,PUNO,SIERRA SUR ORIENTAL,3.491,4.0,True,True,,,,3834.0,False
qc00210405,LAMPA,PUNO,SIERRA SUR ORIENTAL,qc472CF72C,JULIACA,PUNO,SIERRA SUR ORIENTAL,5.076,8.0,True,True,,,,3830.0,False
qc00210405,LAMPA,PUNO,SIERRA SUR ORIENTAL,qc00115157,LAMPA,PUNO,SIERRA SUR ORIENTAL,19.761,28.0,True,True,,,,3866.0,False
qc00210405,LAMPA,PUNO,SIERRA SUR ORIENTAL,qc00100081,LAMPA,PUNO,SIERRA SUR ORIENTAL,19.924,28.0,True,True,,,,3866.0,False
qc00210407,PUENTE UNOCOLLA COATA,PUNO,SIERRA SUR ORIENTAL,qc00115138,JULIACA,PUNO,SIERRA SUR ORIENTAL,1.919,0.0,True,True,,,,3830.0,False
qc00210407,PUENTE UNOCOLLA COATA,PUNO,SIERRA SUR ORIENTAL,qc00210405,LAMPA,PUNO,SIERRA SUR ORIENTAL,2.074,8.0,True,True,,,,3838.0,False
qc00210407,PUENTE UNOCOLLA COATA,PUNO,SIERRA SUR ORIENTAL,qc472CF72C,JULIACA,PUNO,SIERRA SUR ORIENTAL,3.107,0.0,True,True,,,,3830.0,False
qc00210407,PUENTE UNOCOLLA COATA,PUNO,SIERRA SUR ORIENTAL,qc00210406,PUENTE ISLA CABANILLAS,PUNO,SIERRA SUR ORIENTAL,4.202,4.0,True,True,,,,3834.0,False
qc00210407,PUENTE UNOCOLLA COATA,PUNO,SIERRA SUR ORIENTAL,qc00115157,LAMPA,PUNO,SIERRA SUR ORIENTAL,21.829,36.0,True,True,,,,3866.0,False
qc00210407,PUENTE UNOCOLLA COATA,PUNO,SIERRA SUR ORIENTAL,qc00100081,LAMPA,PUNO,SIERRA SUR ORIENTAL,21.991,36.0,True,True,,,,3866.0,False
qc00115033,CABANILLAS,PUNO,SIERRA SUR ORIENTAL,qc00115051,MAÑAZO,PUNO,SIERRA SUR ORIENTAL,17.755,39.0,True,True,,,,3924.0,False
qc00115033,CABANILLAS,PUNO,SIERRA SUR ORIENTAL,qc00210406,PUENTE ISLA CABANILLAS,PUNO,SIERRA SUR ORIENTAL,22.706,51.0,True,True,,,,3834.0,False
qc00115033,CABANILLAS,PUNO,SIERRA SUR ORIENTAL,qc00210405,LAMPA,PUNO,SIERRA SUR ORIENTAL,26.165,47.0,True,True,,,,3838.0,False
qc00115033,CABANILLAS,PUNO,SIERRA SUR ORIENTAL,qc00115138,JULIACA,PUNO,SIERRA SUR ORIENTAL,26.213,55.0,True,True,,,,3830.0,False
qc00115033,CABANILLAS,PUNO,SIERRA SUR ORIENTAL,qc472CF72C,JULIACA,PUNO,SIERRA SUR ORIENTAL,26.448,55.0,True,True,,,,3830.0,False
qc00115033,CABANILLAS,PUNO,SIERRA SUR ORIENTAL,qc00210407,PUENTE UNOCOLLA COATA,PUNO,SIERRA SUR ORIENTAL,26.668,55.0,True,True,,,,3830.0,False
qc00106014,MOYOBAMBA,SAN MARTIN,SELVA NORTE ALTA,qc00106088,JEPELACIO,SAN MARTIN,SELVA NORTE ALTA,10.166,198.0,True,True,,,,1064.0,False
qc00106014,MOYOBAMBA,SAN MARTIN,SELVA NORTE ALTA,qc00106144,JEPELACIO,SAN MARTIN,SELVA NORTE ALTA,10.166,198.0,True,True,,,,1064.0,False
qc00106014,MOYOBAMBA,SAN MARTIN,SELVA NORTE ALTA,qc00153300,JEPELACIO,SAN MARTIN,SELVA NORTE ALTA,10.749,198.0,True,True,,,,1064.0,False
qc00106014,MOYOBAMBA,SAN MARTIN,SELVA NORTE ALTA,qc00106083,SORITOR,SAN MARTIN,SELVA NORTE ALTA,17.56,36.0,True,True,,,,902.0,False
qc00106014,MOYOBAMBA,SAN MARTIN,SELVA NORTE ALTA,qc00153226,SORITOR,SAN MARTIN,SELVA NORTE ALTA,18.044,36.0,True,True,,,,902.0,False
qc00106014,MOYOBAMBA,SAN MARTIN,SELVA NORTE ALTA,qc00106013,RIOJA,SAN MARTIN,SELVA NORTE ALTA,22.773,43.0,True,True,,,,823.0,False
qc00106088,JEPELACIO,SAN MARTIN,SELVA NORTE ALTA,qc00153300,JEPELACIO,SAN MARTIN,SELVA NORTE ALTA,0.616,0.0,True,True,,,,1064.0,False
qc00106088,JEPELACIO,SAN MARTIN,SELVA NORTE ALTA,qc00106014,MOYOBAMBA,SAN MARTIN,SELVA NORTE ALTA,10.166,198.0,True,True,,,,866.0,False
qc00106088,JEPELACIO,SAN MARTIN,SELVA NORTE ALTA,qc00106083,SORITOR,SAN MARTIN,SELVA NORTE ALTA,20.835,162.0,True,True,,,,902.0,False
qc00106088,JEPELACIO,SAN MARTIN,SELVA NORTE ALTA,qc00153226,SORITOR,SAN MARTIN,SELVA NORTE ALTA,21.218,162.0,True,True,,,,902.0,False
qc00106088,JEPELACIO,SAN MARTIN,SELVA NORTE ALTA,qc00106013,RIOJA,SAN MARTIN,SELVA NORTE ALTA,30.432,241.0,True,True,,,,823.0,False
qc00106088,JEPELACIO,SAN MARTIN,SELVA NORTE ALTA,qc00106016,LAMAS,SAN MARTIN,SELVA NORTE ALTA,54.415,214.0,True,True,,,,850.0,False
qc00106083,SORITOR,SAN MARTIN,SELVA NORTE ALTA,qc00153226,SORITOR,SAN MARTIN,SELVA NORTE ALTA,0.491,0.0,True,True,,,,902.0,False
qc00106083,SORITOR,SAN MARTIN,SELVA NORTE ALTA,qc00106013,RIOJA,SAN MARTIN,SELVA NORTE ALTA,13.863,79.0,True,True,,,,823.0,False
